subject_id,number_of_observations,observed_mean_confidence,raw_effect,shrinkage_weight,subject_random_effect,predicted_group_mean
68007,64,92.203125,16.466739608466426,0.9782872935992485,16.109202125970167,91.84558751750374
68016,64,64.140625,-11.595760391533574,0.9782872935992485,-11.343985050658741,64.39240034087483
68027,64,78.75,3.013614608466426,0.9782872935992485,2.948180879267779,78.68456627080135
68051,64,63.15625,-12.580135391533574,0.9782872935992485,-12.306986605295503,63.42939878623807
68124,64,95.796875,20.060489608466426,0.9782872935992485,19.62492208734247,95.36130747887604
68138,64,78.71875,2.982364608466426,0.9782872935992485,2.9176094013428022,78.65399479287638
68193,64,67.71875,-8.017635391533574,0.9782872935992485,-7.843550828248931,67.89283456328464
68200,64,85.84375,10.107364608466426,0.9782872935992485,9.887906368237449,85.62429175977103
68255,64,68.484375,-7.252010391533574,0.9782872935992485,-7.094549619087006,68.64183577244657
68293,64,80.0,4.263614608466426,0.9782872935992485,4.171039996266839,79.90742538780042
68411,64,94.90625,19.169864608466426,0.9782872935992485,18.753634966480636,94.4900203580142
68426,64,69.5,-6.236385391533574,0.9782872935992485,-6.100976586525269,69.63540880500831
68542,64,69.984375,-5.752010391533574,0.9782872935992485,-5.6271186786881335,70.10926671284544
68549,64,66.546875,-9.189510391533574,0.9782872935992485,-8.98998125043555,66.74640414109803
68786,64,71.3125,-4.423885391533574,0.9782872935992485,-4.327830866876631,71.40855452465695
68800,64,96.5,20.763614608466426,0.9782872935992485,20.312780340654438,96.04916573218802
68832,64,76.703125,0.9667396084664261,0.9782872935992485,0.9457490751818172,76.6821344667154
68850,64,97.703125,21.966739608466426,0.9782872935992485,21.489782240766036,97.2261676322996
68881,64,96.96875,21.232364608466426,0.9782872935992485,20.771352509529088,96.50773790106265
68882,64,82.921875,7.185489608466426,0.9782872935992485,7.0294731822521435,82.76585857378572
68896,64,81.75,6.013614608466426,0.9782872935992485,5.883042760065524,81.6194281515991
68906,64,63.03125,-12.705135391533574,0.9782872935992485,-12.429272516995407,63.30711287453816
68939,64,94.21875,18.482364608466426,0.9782872935992485,18.081062452131153,93.81744784366472
68987,64,94.890625,19.154239608466426,0.9782872935992485,18.73834922751815,94.47473461905173
69019,64,65.15625,-10.580135391533574,0.9782872935992485,-10.350412018097005,65.38597337343657
69283,64,86.625,10.888614608466426,0.9782872935992485,10.652193316361862,86.38857870789543
